Image_Path,Height,Width,Channels,Class
data/vehicles/4243.png,64,64,3,1
data/vehicles/2632.png,64,64,3,1
data/vehicles/3538.png,64,64,3,1
data/vehicles/right (197).png,64,64,3,1
data/vehicles/4257.png,64,64,3,1
data/vehicles/5149.png,64,64,3,1
data/vehicles/2626.png,64,64,3,1
data/vehicles/far (7).png,64,64,3,1
data/vehicles/23.png,64,64,3,1
data/vehicles/863.png,64,64,3,1
data/vehicles/1449.png,64,64,3,1
data/vehicles/2140.png,64,64,3,1
data/vehicles/4531.png,64,64,3,1
data/vehicles/far (434).png,64,64,3,1
data/vehicles/left (276).png,64,64,3,1
data/vehicles/136.png,64,64,3,1
data/vehicles/888.png,64,64,3,1
data/vehicles/left (626).png,64,64,3,1
data/vehicles/650.png,64,64,3,1
data/vehicles/middle (407).png,64,64,3,1
data/vehicles/2815.png,64,64,3,1
data/vehicles/2801.png,64,64,3,1
data/vehicles/right (314).png,64,64,3,1
data/vehicles/644.png,64,64,3,1
data/vehicles/122.png,64,64,3,1
data/vehicles/5808.png,64,64,3,1
data/vehicles/right (251).png,64,64,3,1
data/vehicles/3289.png,64,64,3,1
data/vehicles/5820.png,64,64,3,1
data/vehicles/2197.png,64,64,3,1
data/vehicles/right (601).png,64,64,3,1
data/vehicles/2829.png,64,64,3,1
data/vehicles/4280.png,64,64,3,1
data/vehicles/far (822).png,64,64,3,1
data/vehicles/middle (112).png,64,64,3,1
data/vehicles/678.png,64,64,3,1
data/vehicles/far (571).png,64,64,3,1
data/vehicles/left (333).png,64,64,3,1
data/vehicles/4294.png,64,64,3,1
data/vehicles/5834.png,64,64,3,1
data/vehicles/left (299).png,64,64,3,1
data/vehicles/2183.png,64,64,3,1
data/vehicles/far (121).png,64,64,3,1
data/vehicles/left (763).png,64,64,3,1
data/vehicles/1105.png,64,64,3,1
data/vehicles/491.png,64,64,3,1
data/vehicles/5363.png,64,64,3,1
data/vehicles/3712.png,64,64,3,1
data/vehicles/3074.png,64,64,3,1
data/vehicles/5405.png,64,64,3,1
data/vehicles/1663.png,64,64,3,1
data/vehicles/1677.png,64,64,3,1
data/vehicles/3060.png,64,64,3,1
data/vehicles/5411.png,64,64,3,1
data/vehicles/2418.png,64,64,3,1
data/vehicles/5377.png,64,64,3,1
data/vehicles/4069.png,64,64,3,1
data/vehicles/3706.png,64,64,3,1
data/vehicles/485.png,64,64,3,1
data/vehicles/1111.png,64,64,3,1
data/vehicles/2430.png,64,64,3,1
data/vehicles/4041.png,64,64,3,1
data/vehicles/right (590).png,64,64,3,1
data/vehicles/1139.png,64,64,3,1
data/vehicles/1887.png,64,64,3,1
data/vehicles/3048.png,64,64,3,1
data/vehicles/4727.png,64,64,3,1
data/vehicles/5439.png,64,64,3,1
data/vehicles/2356.png,64,64,3,1
data/vehicles/4733.png,64,64,3,1
data/vehicles/middle (329).png,64,64,3,1
data/vehicles/2342.png,64,64,3,1
data/vehicles/left (108).png,64,64,3,1
data/vehicles/1893.png,64,64,3,1
data/vehicles/2424.png,64,64,3,1
data/vehicles/left (558).png,64,64,3,1
data/vehicles/middle (283).png,64,64,3,1
data/vehicles/4055.png,64,64,3,1
data/vehicles/3909.png,64,64,3,1
data/vehicles/452.png,64,64,3,1
data/vehicles/right (343).png,64,64,3,1
data/vehicles/1878.png,64,64,3,1
data/vehicles/334.png,64,64,3,1
data/vehicles/4900.png,64,64,3,1
data/vehicles/4914.png,64,64,3,1
data/vehicles/320.png,64,64,3,1
data/vehicles/left (671).png,64,64,3,1
data/vehicles/446.png,64,64,3,1
data/vehicles/far (199).png,64,64,3,1
data/vehicles/far (463).png,64,64,3,1
data/vehicles/left (221).png,64,64,3,1
data/vehicles/far (176).png,64,64,3,1
data/vehicles/left (734).png,64,64,3,1
data/vehicles/4082.png,64,64,3,1
data/vehicles/3935.png,64,64,3,1
data/vehicles/far (526).png,64,64,3,1
data/vehicles/2395.png,64,64,3,1
data/vehicles/left (364).png,64,64,3,1
data/vehicles/middle (145).png,64,64,3,1
data/vehicles/1844.png,64,64,3,1
data/vehicles/308.png,64,64,3,1
data/vehicles/1850.png,64,64,3,1
data/vehicles/1688.png,64,64,3,1
data/vehicles/middle (94).png,64,64,3,1
data/vehicles/right (656).png,64,64,3,1
data/vehicles/4928.png,64,64,3,1
data/vehicles/2381.png,64,64,3,1
data/vehicles/4096.png,64,64,3,1
data/vehicles/5388.png,64,64,3,1
data/vehicles/3921.png,64,64,3,1
data/vehicles/right (206).png,64,64,3,1
data/vehicles/3919.png,64,64,3,1
data/vehicles/442.png,64,64,3,1
data/vehicles/324.png,64,64,3,1
data/vehicles/right (342).png,64,64,3,1
data/vehicles/1868.png,64,64,3,1
data/vehicles/4910.png,64,64,3,1
data/vehicles/4904.png,64,64,3,1
data/vehicles/330.png,64,64,3,1
data/vehicles/left (670).png,64,64,3,1
data/vehicles/far (198).png,64,64,3,1
data/vehicles/456.png,64,64,3,1
data/vehicles/left (220).png,64,64,3,1
data/vehicles/far (462).png,64,64,3,1
data/vehicles/left (735).png,64,64,3,1
data/vehicles/far (177).png,64,64,3,1
data/vehicles/3925.png,64,64,3,1
data/vehicles/4092.png,64,64,3,1
data/vehicles/left (365).png,64,64,3,1
data/vehicles/far (527).png,64,64,3,1
data/vehicles/2385.png,64,64,3,1
data/vehicles/318.png,64,64,3,1
data/vehicles/middle (144).png,64,64,3,1
data/vehicles/1854.png,64,64,3,1
data/vehicles/1698.png,64,64,3,1
data/vehicles/middle (95).png,64,64,3,1
data/vehicles/1840.png,64,64,3,1
data/vehicles/2391.png,64,64,3,1
data/vehicles/right (657).png,64,64,3,1
data/vehicles/4938.png,64,64,3,1
data/vehicles/3931.png,64,64,3,1
data/vehicles/5398.png,64,64,3,1
data/vehicles/4086.png,64,64,3,1
data/vehicles/right (207).png,64,64,3,1
data/vehicles/1115.png,64,64,3,1
data/vehicles/481.png,64,64,3,1
data/vehicles/3702.png,64,64,3,1
data/vehicles/5373.png,64,64,3,1
data/vehicles/5415.png,64,64,3,1
data/vehicles/3064.png,64,64,3,1
data/vehicles/1673.png,64,64,3,1
data/vehicles/1667.png,64,64,3,1
data/vehicles/5401.png,64,64,3,1
data/vehicles/3070.png,64,64,3,1
data/vehicles/4079.png,64,64,3,1
data/vehicles/3716.png,64,64,3,1
data/vehicles/2408.png,64,64,3,1
data/vehicles/5367.png,64,64,3,1
data/vehicles/495.png,64,64,3,1
data/vehicles/1101.png,64,64,3,1
data/vehicles/4051.png,64,64,3,1
data/vehicles/2420.png,64,64,3,1
data/vehicles/1129.png,64,64,3,1
data/vehicles/right (591).png,64,64,3,1
data/vehicles/1897.png,64,64,3,1
data/vehicles/5429.png,64,64,3,1
data/vehicles/2346.png,64,64,3,1
data/vehicles/3058.png,64,64,3,1
data/vehicles/4737.png,64,64,3,1
data/vehicles/middle (328).png,64,64,3,1
data/vehicles/2352.png,64,64,3,1
data/vehicles/4723.png,64,64,3,1
data/vehicles/1883.png,64,64,3,1
data/vehicles/left (109).png,64,64,3,1
data/vehicles/4045.png,64,64,3,1
data/vehicles/2434.png,64,64,3,1
data/vehicles/left (559).png,64,64,3,1
data/vehicles/middle (282).png,64,64,3,1
data/vehicles/left (277).png,64,64,3,1
data/vehicles/far (435).png,64,64,3,1
data/vehicles/126.png,64,64,3,1
data/vehicles/left (627).png,64,64,3,1
data/vehicles/640.png,64,64,3,1
data/vehicles/898.png,64,64,3,1
data/vehicles/2805.png,64,64,3,1
data/vehicles/middle (406).png,64,64,3,1
data/vehicles/2811.png,64,64,3,1
data/vehicles/654.png,64,64,3,1
data/vehicles/right (315).png,64,64,3,1
data/vehicles/132.png,64,64,3,1
data/vehicles/5818.png,64,64,3,1
data/vehicles/right (250).png,64,64,3,1
data/vehicles/2187.png,64,64,3,1
data/vehicles/5830.png,64,64,3,1
data/vehicles/3299.png,64,64,3,1
data/vehicles/4290.png,64,64,3,1
data/vehicles/2839.png,64,64,3,1
data/vehicles/right (600).png,64,64,3,1
data/vehicles/far (823).png,64,64,3,1
data/vehicles/668.png,64,64,3,1
data/vehicles/middle (113).png,64,64,3,1
data/vehicles/left (332).png,64,64,3,1
data/vehicles/4284.png,64,64,3,1
data/vehicles/far (570).png,64,64,3,1
data/vehicles/2193.png,64,64,3,1
data/vehicles/5824.png,64,64,3,1
data/vehicles/left (298).png,64,64,3,1
data/vehicles/left (762).png,64,64,3,1
data/vehicles/far (120).png,64,64,3,1
data/vehicles/right (529).png,64,64,3,1
data/vehicles/1471.png,64,64,3,1
data/vehicles/4509.png,64,64,3,1
data/vehicles/3266.png,64,64,3,1
data/vehicles/2178.png,64,64,3,1
data/vehicles/5617.png,64,64,3,1
data/vehicles/right (179).png,64,64,3,1
data/vehicles/5171.png,64,64,3,1
data/vehicles/right (94).png,64,64,3,1
data/vehicles/3500.png,64,64,3,1
data/vehicles/683.png,64,64,3,1
data/vehicles/1317.png,64,64,3,1
data/vehicles/right (483).png,64,64,3,1
data/vehicles/1303.png,64,64,3,1
data/vehicles/697.png,64,64,3,1
data/vehicles/5165.png,64,64,3,1
data/vehicles/far (209).png,64,64,3,1
data/vehicles/3514.png,64,64,3,1
data/vehicles/middle (390).png,64,64,3,1
data/vehicles/3272.png,64,64,3,1
data/vehicles/5603.png,64,64,3,1
data/vehicles/far (659).png,64,64,3,1
data/vehicles/1465.png,64,64,3,1
data/vehicles/4535.png,64,64,3,1
data/vehicles/2144.png,64,64,3,1
data/vehicles/867.png,64,64,3,1
data/vehicles/27.png,64,64,3,1
data/vehicles/2622.png,64,64,3,1
data/vehicles/4253.png,64,64,3,1
data/vehicles/5159.png,64,64,3,1
data/vehicles/2636.png,64,64,3,1
data/vehicles/3528.png,64,64,3,1
data/vehicles/right (196).png,64,64,3,1
data/vehicles/4247.png,64,64,3,1
data/vehicles/873.png,64,64,3,1
data/vehicles/right (1).png,64,64,3,1
data/vehicles/far (6).png,64,64,3,1
data/vehicles/33.png,64,64,3,1
data/vehicles/1459.png,64,64,3,1
data/vehicles/4521.png,64,64,3,1
data/vehicles/2150.png,64,64,3,1
data/vehicles/right (303).png,64,64,3,1
data/vehicles/734.png,64,64,3,1
data/vehicles/2971.png,64,64,3,1
data/vehicles/middle (410).png,64,64,3,1
data/vehicles/2965.png,64,64,3,1
data/vehicles/far (589).png,64,64,3,1
data/vehicles/left (631).png,64,64,3,1
data/vehicles/720.png,64,64,3,1
data/vehicles/far (423).png,64,64,3,1
data/vehicles/left (261).png,64,64,3,1
data/vehicles/far (136).png,64,64,3,1
data/vehicles/left (774).png,64,64,3,1
data/vehicles/5944.png,64,64,3,1
data/vehicles/4482.png,64,64,3,1
data/vehicles/2795.png,64,64,3,1
data/vehicles/far (566).png,64,64,3,1
data/vehicles/left (324).png,64,64,3,1
data/vehicles/middle (105).png,64,64,3,1
data/vehicles/708.png,64,64,3,1
data/vehicles/1288.png,64,64,3,1
data/vehicles/right (616).png,64,64,3,1
data/vehicles/2781.png,64,64,3,1
data/vehicles/2959.png,64,64,3,1
data/vehicles/5950.png,64,64,3,1
data/vehicles/4496.png,64,64,3,1
data/vehicles/5788.png,64,64,3,1
data/vehicles/right (246).png,64,64,3,1
data/vehicles/1505.png,64,64,3,1
data/vehicles/5763.png,64,64,3,1
data/vehicles/3312.png,64,64,3,1
data/vehicles/3474.png,64,64,3,1
data/vehicles/middle (386).png,64,64,3,1
data/vehicles/5005.png,64,64,3,1
data/vehicles/1263.png,64,64,3,1
data/vehicles/right (495).png,64,64,3,1
data/vehicles/1277.png,64,64,3,1
data/vehicles/right (82).png,64,64,3,1
data/vehicles/3460.png,64,64,3,1
data/vehicles/5011.png,64,64,3,1
data/vehicles/5777.png,64,64,3,1
data/vehicles/2018.png,64,64,3,1
data/vehicles/3306.png,64,64,3,1
data/vehicles/4469.png,64,64,3,1
data/vehicles/1511.png,64,64,3,1
data/vehicles/2030.png,64,64,3,1
data/vehicles/4441.png,64,64,3,1
data/vehicles/1539.png,64,64,3,1
data/vehicles/913.png,64,64,3,1
data/vehicles/4327.png,64,64,3,1
data/vehicles/3448.png,64,64,3,1
data/vehicles/right (180).png,64,64,3,1
data/vehicles/2756.png,64,64,3,1
data/vehicles/5039.png,64,64,3,1
data/vehicles/4333.png,64,64,3,1
data/vehicles/2742.png,64,64,3,1
data/vehicles/middle (369).png,64,64,3,1
data/vehicles/left (148).png,64,64,3,1
data/vehicles/907.png,64,64,3,1
data/vehicles/left (518).png,64,64,3,1
data/vehicles/2024.png,64,64,3,1
data/vehicles/4455.png,64,64,3,1
data/vehicles/far (474).png,64,64,3,1
data/vehicles/left (236).png,64,64,3,1
data/vehicles/536.png,64,64,3,1
data/vehicles/250.png,64,64,3,1
data/vehicles/left (666).png,64,64,3,1
data/vehicles/4864.png,64,64,3,1
data/vehicles/4870.png,64,64,3,1
data/vehicles/right (354).png,64,64,3,1
data/vehicles/1908.png,64,64,3,1
data/vehicles/244.png,64,64,3,1
data/vehicles/522.png,64,64,3,1
data/vehicles/3879.png,64,64,3,1
data/vehicles/right (211).png,64,64,3,1
data/vehicles/3689.png,64,64,3,1
data/vehicles/3851.png,64,64,3,1
data/vehicles/2597.png,64,64,3,1
data/vehicles/right (641).png,64,64,3,1
data/vehicles/4858.png,64,64,3,1
data/vehicles/4680.png,64,64,3,1
data/vehicles/1920.png,64,64,3,1
data/vehicles/middle (83).png,64,64,3,1
data/vehicles/middle (152).png,64,64,3,1
data/vehicles/1934.png,64,64,3,1
data/vehicles/left (689).png,64,64,3,1
data/vehicles/278.png,64,64,3,1
data/vehicles/far (531).png,64,64,3,1
data/vehicles/4694.png,64,64,3,1
data/vehicles/left (373).png,64,64,3,1
data/vehicles/3845.png,64,64,3,1
data/vehicles/2583.png,64,64,3,1
data/vehicles/far (161).png,64,64,3,1
data/vehicles/left (723).png,64,64,3,1
data/vehicles/1061.png,64,64,3,1
data/vehicles/right (568).png,64,64,3,1
data/vehicles/5207.png,64,64,3,1
data/vehicles/2568.png,64,64,3,1
data/vehicles/3676.png,64,64,3,1
data/vehicles/4119.png,64,64,3,1
data/vehicles/3110.png,64,64,3,1
data/vehicles/5561.png,64,64,3,1
data/vehicles/right (138).png,64,64,3,1
data/vehicles/1707.png,64,64,3,1
data/vehicles/293.png,64,64,3,1
data/vehicles/287.png,64,64,3,1
data/vehicles/1713.png,64,64,3,1
data/vehicles/3104.png,64,64,3,1
data/vehicles/far (248).png,64,64,3,1
data/vehicles/5575.png,64,64,3,1
data/vehicles/5213.png,64,64,3,1
data/vehicles/3662.png,64,64,3,1
data/vehicles/1075.png,64,64,3,1
data/vehicles/far (618).png,64,64,3,1
data/vehicles/3892.png,64,64,3,1
data/vehicles/2554.png,64,64,3,1
data/vehicles/middle (294).png,64,64,3,1
data/vehicles/4125.png,64,64,3,1
data/vehicles/4643.png,64,64,3,1
data/vehicles/2232.png,64,64,3,1
data/vehicles/4657.png,64,64,3,1
data/vehicles/3138.png,64,64,3,1
data/vehicles/2226.png,64,64,3,1
data/vehicles/5549.png,64,64,3,1
data/vehicles/right (587).png,64,64,3,1
data/vehicles/1049.png,64,64,3,1
data/vehicles/3886.png,64,64,3,1
data/vehicles/2540.png,64,64,3,1
data/vehicles/4131.png,64,64,3,1
data/vehicles/5548.png,64,64,3,1
data/vehicles/2227.png,64,64,3,1
data/vehicles/3139.png,64,64,3,1
data/vehicles/4656.png,64,64,3,1
data/vehicles/4130.png,64,64,3,1
data/vehicles/2541.png,64,64,3,1
data/vehicles/3887.png,64,64,3,1
data/vehicles/1048.png,64,64,3,1
data/vehicles/far (819).png,64,64,3,1
data/vehicles/middle (129).png,64,64,3,1
data/vehicles/left (308).png,64,64,3,1
data/vehicles/4124.png,64,64,3,1
data/vehicles/2555.png,64,64,3,1
data/vehicles/3893.png,64,64,3,1
data/vehicles/2233.png,64,64,3,1
data/vehicles/4642.png,64,64,3,1
data/vehicles/far (76).png,64,64,3,1
data/vehicles/left (758).png,64,64,3,1
data/vehicles/5574.png,64,64,3,1
data/vehicles/3105.png,64,64,3,1
data/vehicles/far (99).png,64,64,3,1
data/vehicles/1712.png,64,64,3,1
data/vehicles/286.png,64,64,3,1
data/vehicles/1074.png,64,64,3,1
data/vehicles/3663.png,64,64,3,1
data/vehicles/5212.png,64,64,3,1
data/vehicles/4118.png,64,64,3,1
data/vehicles/3677.png,64,64,3,1
data/vehicles/2569.png,64,64,3,1
data/vehicles/5206.png,64,64,3,1
data/vehicles/1060.png,64,64,3,1
data/vehicles/middle (17).png,64,64,3,1
data/vehicles/right (285).png,64,64,3,1
data/vehicles/292.png,64,64,3,1
data/vehicles/1706.png,64,64,3,1
data/vehicles/5560.png,64,64,3,1
data/vehicles/3111.png,64,64,3,1
data/vehicles/far (376).png,64,64,3,1
data/vehicles/4695.png,64,64,3,1
data/vehicles/left (534).png,64,64,3,1
data/vehicles/279.png,64,64,3,1
data/vehicles/1935.png,64,64,3,1
data/vehicles/far (726).png,64,64,3,1
data/vehicles/left (98).png,64,64,3,1
data/vehicles/left (164).png,64,64,3,1
data/vehicles/2582.png,64,64,3,1
data/vehicles/middle (345).png,64,64,3,1
data/vehicles/3844.png,64,64,3,1
data/vehicles/2596.png,64,64,3,1
data/vehicles/3850.png,64,64,3,1
data/vehicles/right (41).png,64,64,3,1
data/vehicles/3688.png,64,64,3,1
data/vehicles/right (456).png,64,64,3,1
data/vehicles/1921.png,64,64,3,1
data/vehicles/left (867).png,64,64,3,1
data/vehicles/4681.png,64,64,3,1
data/vehicles/4859.png,64,64,3,1
data/vehicles/right (513).png,64,64,3,1
data/vehicles/245.png,64,64,3,1
data/vehicles/left (888).png,64,64,3,1
data/vehicles/1909.png,64,64,3,1
data/vehicles/4871.png,64,64,3,1
data/vehicles/right (143).png,64,64,3,1
data/vehicles/3878.png,64,64,3,1
data/vehicles/523.png,64,64,3,1
data/vehicles/left (77).png,64,64,3,1
data/vehicles/537.png,64,64,3,1
data/vehicles/far (233).png,64,64,3,1
data/vehicles/left (471).png,64,64,3,1
data/vehicles/middle (200).png,64,64,3,1
data/vehicles/far (399).png,64,64,3,1
data/vehicles/4865.png,64,64,3,1
data/vehicles/251.png,64,64,3,1
data/vehicles/far (663).png,64,64,3,1
data/vehicles/far (21).png,64,64,3,1
data/vehicles/906.png,64,64,3,1
data/vehicles/2743.png,64,64,3,1
data/vehicles/4332.png,64,64,3,1
data/vehicles/4454.png,64,64,3,1
data/vehicles/2025.png,64,64,3,1
data/vehicles/1538.png,64,64,3,1
data/vehicles/right (397).png,64,64,3,1
data/vehicles/4440.png,64,64,3,1
data/vehicles/2031.png,64,64,3,1
data/vehicles/5038.png,64,64,3,1
data/vehicles/2757.png,64,64,3,1
data/vehicles/3449.png,64,64,3,1
data/vehicles/4326.png,64,64,3,1
data/vehicles/912.png,64,64,3,1
data/vehicles/5010.png,64,64,3,1
data/vehicles/3461.png,64,64,3,1
data/vehicles/1276.png,64,64,3,1
data/vehicles/1510.png,64,64,3,1
data/vehicles/middle (40).png,64,64,3,1
data/vehicles/right (378).png,64,64,3,1
data/vehicles/4468.png,64,64,3,1
data/vehicles/3307.png,64,64,3,1
data/vehicles/2019.png,64,64,3,1
data/vehicles/5776.png,64,64,3,1
data/vehicles/3313.png,64,64,3,1
data/vehicles/5762.png,64,64,3,1
data/vehicles/1504.png,64,64,3,1
data/vehicles/middle (191).png,64,64,3,1
data/vehicles/1262.png,64,64,3,1
data/vehicles/5004.png,64,64,3,1
data/vehicles/3475.png,64,64,3,1
data/vehicles/far (458).png,64,64,3,1
data/vehicles/2958.png,64,64,3,1
data/vehicles/2780.png,64,64,3,1
data/vehicles/1289.png,64,64,3,1
data/vehicles/left (830).png,64,64,3,1
data/vehicles/right (401).png,64,64,3,1
data/vehicles/right (16).png,64,64,3,1
data/vehicles/5789.png,64,64,3,1
data/vehicles/4497.png,64,64,3,1
data/vehicles/5951.png,64,64,3,1
data/vehicles/middle (312).png,64,64,3,1
data/vehicles/4483.png,64,64,3,1
data/vehicles/5945.png,64,64,3,1
data/vehicles/far (771).png,64,64,3,1
data/vehicles/left (133).png,64,64,3,1
data/vehicles/709.png,64,64,3,1
data/vehicles/far (321).png,64,64,3,1
data/vehicles/2794.png,64,64,3,1
data/vehicles/left (563).png,64,64,3,1
data/vehicles/721.png,64,64,3,1
data/vehicles/far (634).png,64,64,3,1
data/vehicles/middle (257).png,64,64,3,1
data/vehicles/2964.png,64,64,3,1
data/vehicles/far (264).png,64,64,3,1
data/vehicles/left (426).png,64,64,3,1
data/vehicles/left (20).png,64,64,3,1
data/vehicles/right (114).png,64,64,3,1
data/vehicles/2970.png,64,64,3,1
data/vehicles/735.png,64,64,3,1
data/vehicles/right (544).png,64,64,3,1
data/vehicles/32.png,64,64,3,1
data/vehicles/872.png,64,64,3,1
data/vehicles/4246.png,64,64,3,1
data/vehicles/3529.png,64,64,3,1
data/vehicles/2637.png,64,64,3,1
data/vehicles/5158.png,64,64,3,1
data/vehicles/2151.png,64,64,3,1
data/vehicles/4520.png,64,64,3,1
data/vehicles/1458.png,64,64,3,1
data/vehicles/right (381).png,64,64,3,1
data/vehicles/middle (168).png,64,64,3,1
data/vehicles/2145.png,64,64,3,1
data/vehicles/4534.png,64,64,3,1
data/vehicles/left (349).png,64,64,3,1
data/vehicles/4252.png,64,64,3,1
data/vehicles/2623.png,64,64,3,1
data/vehicles/26.png,64,64,3,1
data/vehicles/left (719).png,64,64,3,1
data/vehicles/far (37).png,64,64,3,1
data/vehicles/866.png,64,64,3,1
data/vehicles/3515.png,64,64,3,1
data/vehicles/5164.png,64,64,3,1
data/vehicles/696.png,64,64,3,1
data/vehicles/1302.png,64,64,3,1
data/vehicles/1464.png,64,64,3,1
data/vehicles/middle (187).png,64,64,3,1
data/vehicles/5602.png,64,64,3,1
data/vehicles/3273.png,64,64,3,1
data/vehicles/5616.png,64,64,3,1
data/vehicles/2179.png,64,64,3,1
data/vehicles/3267.png,64,64,3,1
data/vehicles/4508.png,64,64,3,1
data/vehicles/middle (56).png,64,64,3,1
data/vehicles/1470.png,64,64,3,1
data/vehicles/1316.png,64,64,3,1
data/vehicles/682.png,64,64,3,1
data/vehicles/3501.png,64,64,3,1
data/vehicles/5170.png,64,64,3,1
data/vehicles/left (575).png,64,64,3,1
data/vehicles/4285.png,64,64,3,1
data/vehicles/far (337).png,64,64,3,1
data/vehicles/669.png,64,64,3,1
data/vehicles/left (125).png,64,64,3,1
data/vehicles/far (767).png,64,64,3,1
data/vehicles/5825.png,64,64,3,1
data/vehicles/middle (304).png,64,64,3,1
data/vehicles/2192.png,64,64,3,1
data/vehicles/3298.png,64,64,3,1
data/vehicles/5831.png,64,64,3,1
data/vehicles/2186.png,64,64,3,1
data/vehicles/right (417).png,64,64,3,1
data/vehicles/left (826).png,64,64,3,1
data/vehicles/2838.png,64,64,3,1
data/vehicles/4291.png,64,64,3,1
data/vehicles/655.png,64,64,3,1
data/vehicles/right (552).png,64,64,3,1
data/vehicles/2810.png,64,64,3,1
data/vehicles/5819.png,64,64,3,1
data/vehicles/right (102).png,64,64,3,1
data/vehicles/133.png,64,64,3,1
data/vehicles/127.png,64,64,3,1
data/vehicles/far (788).png,64,64,3,1
data/vehicles/left (36).png,64,64,3,1
data/vehicles/left (430).png,64,64,3,1
data/vehicles/far (272).png,64,64,3,1
data/vehicles/middle (241).png,64,64,3,1
data/vehicles/2804.png,64,64,3,1
data/vehicles/899.png,64,64,3,1
data/vehicles/far (622).png,64,64,3,1
data/vehicles/641.png,64,64,3,1
data/vehicles/1882.png,64,64,3,1
data/vehicles/far (60).png,64,64,3,1
data/vehicles/4722.png,64,64,3,1
data/vehicles/2353.png,64,64,3,1
data/vehicles/2435.png,64,64,3,1
data/vehicles/4044.png,64,64,3,1
data/vehicles/1128.png,64,64,3,1
data/vehicles/2421.png,64,64,3,1
data/vehicles/4050.png,64,64,3,1
data/vehicles/4736.png,64,64,3,1
data/vehicles/3059.png,64,64,3,1
data/vehicles/2347.png,64,64,3,1
data/vehicles/5428.png,64,64,3,1
data/vehicles/1896.png,64,64,3,1
data/vehicles/3071.png,64,64,3,1
data/vehicles/5400.png,64,64,3,1
data/vehicles/1666.png,64,64,3,1
data/vehicles/right (293).png,64,64,3,1
data/vehicles/right (339).png,64,64,3,1
